id,cod_dep,year,depa,geo_area,coord_x,coord_y,area_k,pob,atenciones,morbilidad,t_morbi,tot_tb_new,t_incidencia,tbp_to_new,t_tbp_new,to_tbp_bkp,t_incid_tbp_bkp,fall_tb,t_mortalidad,t_letalidad,sr_i,sr_e,sr_e_bkp,sr_dx_tb_bkpn,sri_atenciones,ser_sri,positividad_sre,tb_extrapul,contact_cen,contac_exam,p_cont_exam,contac_tb,p_contac_tb,contac_tb_bk,contac_tb_mdr_exam,contac_tb_mdr_exam_con_tb,cont_19_cen_px_bk,cont_19_con_quimio,qumio_pac_vih,tb_vih,tasa_tb_vih,tb_vih_nuevos,tasa_tb_vih_nuevos,tb_vih_pulm,tasa_tb_vih_pulm,tb_vih_antes_tratado,tasa_tb_vih_antes_tratado,tb_mdr,tb_xdr,t_mdr,t_xdr,Individ_tx,Estand_tx,Emp_tx,total_retra,gestante,trabajador_salud,diabetes,lab_bk
1,1,1997,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,383605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
2,1,1998,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,383605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,,,,
3,1,1999,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,398582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
4,1,2000,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,406060,,137.00,33.74,128.00,31.52,118.00,29.06,99.00,24.38,4.00,0.99,2.92,14513.00,14466.00,109.00,238.00,,99.68,0.75,10.00,,102.00,,,,,,,,32.00,4.00,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
5,1,2001,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,406060,,175.00,43.10,168.00,41.37,150.00,36.94,122.00,30.05,3.00,0.74,1.71,17989.00,17989.00,123.00,131.00,4.17,100.00,0.68,18.00,168.00,,,,,,,,,61.00,1.00,,,,,,,,,,0.00,0.00,0.00,1.00,0.00,0.00,1.00,,,,
6,1,2002,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,420995,,155.00,36.82,143.00,33.97,123.00,29.22,100.00,23.75,10.00,2.38,6.45,18235.00,18159.00,99.00,120.00,4.08,99.58,0.55,20.00,,,,,,,,,,25.00,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
7,1,2003,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,428524,356946.00,146.00,34.07,135.00,31.50,119.00,27.77,105.00,24.50,6.00,1.40,4.11,14403.00,14338.00,104.00,135.00,4.04,99.55,0.73,16.00,135.00,,,,,,,,,67.00,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,,
8,1,2004,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,443025,356946.00,134.00,30.25,120.00,27.09,109.00,24.60,78.00,17.61,4.00,0.90,2.99,14148.00,14110.00,89.00,112.00,3.96,99.73,0.63,11.00,135.00,128.00,94.82,0.00,0.00,0.00,,,50.00,49.00,1.00,,,,,,,,,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,,
9,1,2005,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,443025,367912.00,153.00,34.54,136.00,30.70,122.00,27.54,97.00,21.90,6.00,1.35,3.92,13555.00,13422.00,110.00,124.00,3.68,99.02,0.82,14.00,141.00,141.00,100.00,1.00,0.71,1.00,,,47.00,45.00,0.00,,,,,,,,,1.00,0.00,0.23,0.00,0.00,2.00,0.00,2.00,,,,
10,1,2006,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,458096,298851.00,133.00,29.03,124.00,27.07,112.00,24.45,96.00,20.96,5.00,1.09,3.76,13202.00,13071.00,95.00,101.00,4.42,99.01,0.73,12.00,362.00,341.00,94.20,0.00,0.00,0.00,,,143.00,141.00,8.00,,,,,,,,,1.00,0.00,0.22,0.00,1.00,2.00,0.00,3.00,,,,
11,1,2007,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,416145,397054.00,141.00,33.88,126.00,30.28,115.00,27.63,84.00,20.19,8.00,1.92,5.67,14294.00,14114.00,98.00,,3.60,98.74,0.69,11.00,464.00,435.00,93.75,3.00,0.69,2.00,0.00,0.00,105.00,125.00,0.00,2.00,0.48,2.00,0.48,1.00,0.24,0.00,0.00,1.00,0.00,0.24,0.00,1.00,0.00,0.00,1.00,,1.00,,
12,1,2008,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,420836,479794.00,153.00,36.36,139.00,33.03,125.00,29.70,98.00,23.29,3.00,0.71,1.96,11662.00,11637.00,111.00,,2.43,99.79,0.95,14.00,504.00,500.00,99.21,5.00,1.00,5.00,0.00,0.00,105.00,264.00,22.00,1.00,0.24,1.00,0.24,1.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
13,1,2009,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,425351,540115.00,137.00,32.21,121.00,28.45,111.00,26.10,88.00,20.69,2.00,0.47,1.46,9782.00,9761.00,99.00,,1.81,99.79,1.01,10.00,355.00,349.00,98.31,0.00,0.00,1.00,0.00,0.00,,157.00,14.00,1.00,0.24,1.00,0.24,1.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,
14,1,2010,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,413314,544683.00,122.00,29.52,107.00,25.89,93.00,22.50,71.00,17.18,5.00,1.21,4.10,10770.00,10760.00,75.00,,1.98,99.91,0.70,14.00,354.00,312.00,88.14,5.00,1.60,1.00,0.00,0.00,,135.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,21.00
15,1,2011,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,"415,466",700713.00,104.00,25.03,97.00,23.35,86.00,20.70,64.00,15.40,3.00,0.72,2.89,12063.00,11482.00,67.00,,1.72,95.18,0.58,11.00,330.00,306.00,92.73,1.00,0.33,0.00,0.00,0.00,0.00,180.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,21.00
16,1,2012,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,417508,556719.00,121.00,28.98,116.00,27.78,104.00,24.91,79.00,18.92,2.00,0.48,1.65,15631.00,15141.00,79.00,94.00,2.81,96.87,0.52,12.00,372.00,292.00,78.50,0.00,0.00,0.00,0.00,0.00,281.00,85.00,0.00,1.00,0.24,1.00,0.24,1.00,0.24,0.00,0.00,1.00,0.00,0.24,0.00,1.00,0.00,0.00,1.00,0.00,1.00,,21.00
17,1,2013,Amazonas,Jungle,-78.05059179,-5.074019543,39657.73,419404,,94.00,22.40,92.00,21.90,,,63.00,15.00,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,
18,2,1997,Ancash,Highland,-77.67000285,-9.407779371,35948.49,964798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
19,2,1998,Ancash,Highland,-77.67000285,-9.407779371,35948.49,964798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,6.00,0.00,6.00,,,,
20,2,1999,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1056733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,6.00,0.00,6.00,,,,
21,2,2000,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1067282,,916.00,85.83,797.00,74.68,676.00,63.34,517.00,48.44,28.00,2.62,3.06,32407.00,32060.00,634.00,728.00,,98.93,1.98,121.00,,3567.00,,,,,,,,447.00,26.00,,,,,,,,,,0.00,0.00,0.00,0.00,10.00,0.00,10.00,,,,
22,2,2001,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1067282,,874.00,81.89,765.00,71.68,662.00,62.03,497.00,46.57,22.00,2.06,2.52,25652.00,25401.00,467.00,493.00,2.91,99.02,1.84,103.00,4461.00,,,,,,,,,978.00,34.00,,,,,,,,,,0.00,0.00,0.00,5.00,31.00,0.00,36.00,,,,
23,2,2002,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1087982,,898.00,82.54,766.00,70.41,678.00,62.32,514.00,47.24,27.00,2.48,3.01,32446.00,32295.00,565.00,545.00,3.79,99.54,1.75,88.00,,,,,,,,,,852.00,17.00,,,,,,,,,,0.00,0.00,0.00,2.00,22.00,0.00,24.00,,,,
24,2,2003,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1098178,729390.00,716.00,65.20,619.00,56.37,520.00,47.35,381.00,34.69,22.00,2.00,3.07,28371.00,28287.00,400.00,478.00,3.89,99.70,1.41,99.00,3135.00,,,,,,,,,687.00,13.00,,,,,,,,,,0.00,0.00,0.00,10.00,24.00,0.00,34.00,,,,
25,2,2004,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1139083,729390.00,760.00,66.72,631.00,55.40,550.00,48.28,290.00,25.46,18.00,1.58,2.37,32090.00,28824.00,411.00,444.00,4.40,89.82,1.43,81.00,3135.00,2727.00,86.99,30.00,1.10,5.00,,,589.00,544.00,5.00,,,,,,,,,,0.00,0.00,0.00,22.00,25.00,0.00,47.00,,,,
26,2,2005,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1139083,704188.00,746.00,65.49,637.00,55.92,526.00,46.18,394.00,34.59,26.00,2.28,3.49,28814.00,28182.00,409.00,479.00,4.09,97.81,1.45,111.00,2657.00,2394.00,90.10,27.00,1.13,2.00,,,501.00,434.00,7.00,,,,,,,,,34.00,0.00,2.98,0.00,27.00,21.00,6.00,54.00,,,,
27,2,2006,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1169729,715406.00,737.00,63.01,656.00,56.08,583.00,49.84,432.00,36.93,25.00,2.14,3.39,30596.00,30126.00,432.00,989.00,4.28,98.46,1.43,73.00,3219.00,2820.00,87.61,27.00,0.96,7.00,,,583.00,483.00,4.00,,,,,,,,,48.00,0.00,4.10,0.00,27.00,28.00,9.00,64.00,,,,
28,2,2007,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1086995,763776.00,651.00,59.89,517.00,47.56,442.00,40.66,311.00,28.61,15.00,1.38,2.30,33693.00,33065.00,395.00,,4.41,98.14,1.20,75.00,1986.00,1650.00,83.08,42.00,2.55,3.00,32.00,4.00,,105.00,243.00,5.00,0.46,4.00,0.37,3.00,0.28,1.00,0.09,26.00,2.00,2.39,0.18,16.00,11.00,9.00,36.00,,1.00,,
29,2,2008,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1088832,846353.00,780.00,71.64,674.00,61.90,587.00,53.91,441.00,40.50,22.00,2.02,2.82,37487.00,35703.00,493.00,,4.43,95.24,1.38,87.00,2464.00,1988.00,80.68,170.00,8.55,5.00,32.00,4.00,105.00,243.00,8.00,3.00,0.28,3.00,0.28,1.00,0.09,0.00,0.00,22.00,0.00,2.02,0.00,7.00,16.00,9.00,32.00,,1.00,,
30,2,2009,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1091245,815370.00,648.00,59.38,569.00,52.14,469.00,42.98,342.00,31.34,23.00,2.11,3.55,29123.00,28122.00,384.00,,3.57,96.56,1.37,100.00,3142.00,2728.00,86.82,30.00,1.10,25.00,10.00,0.00,,225.00,23.00,7.00,0.64,7.00,0.64,6.00,0.55,0.00,0.00,23.00,0.00,2.11,0.00,14.00,10.00,5.00,29.00,,5.00,,
31,2,2010,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1116265,1038136.00,706.00,63.25,621.00,55.63,499.00,44.70,371.00,33.24,33.00,2.96,4.67,37609.00,37155.00,408.00,,3.62,98.79,1.10,122.00,3025.00,1987.00,65.69,81.00,4.08,5.00,30.00,14.00,,328.00,65.00,12.00,1.08,8.00,0.72,4.00,0.36,4.00,0.36,16.00,0.00,1.43,0.00,17.00,5.00,2.00,24.00,8.00,5.00,18.00,56.00
32,2,2011,Ancash,Highland,-77.67000285,-9.407779371,35948.49,"1,122,792",1527689.00,994.00,88.53,876.00,68.02,682.00,60.74,513.00,45.69,19.00,1.69,1.91,59516.00,58661.00,515.00,,3.90,98.56,0.88,194.00,2568.00,2391.00,93.11,246.00,10.29,123.00,253.00,24.00,0.00,405.00,21.00,28.00,2.49,22.00,1.96,16.00,1.43,6.00,0.53,31.00,0.00,2.76,0.00,29.00,11.00,5.00,45.00,,2.00,,56.00
33,2,2012,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1129391,1134864.00,772.00,68.36,684.00,60.56,570.00,50.47,385.00,34.09,19.00,1.68,2.46,61082.00,60908.00,445.00,,5.38,99.72,0.73,114.00,2770.00,2174.00,78.48,31.00,1.43,11.00,0.00,0.00,1573.00,326.00,41.00,26.00,2.30,22.00,1.95,18.00,1.59,4.00,0.35,31.00,2.00,2.74,0.18,20.00,7.00,22.00,49.00,,3.00,,56.00
34,2,2013,Ancash,Highland,-77.67000285,-9.407779371,35948.49,1135962,,726.00,63.90,628.00,55.30,,,356.00,31.30,,,,,,,,3.80,,,,,,,,,,,,,,,,,,,,,,,25.00,1.00,2.20,0.09,,,,,,,,
35,3,1997,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,393216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
36,3,1998,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,393216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,,,
37,3,1999,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,422868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
38,3,2000,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,426904,,134.00,31.39,121.00,28.34,106.00,24.83,83.00,19.44,5.00,1.17,3.73,17120.00,17073.00,91.00,119.00,,99.73,0.53,15.00,,511.00,,,,,,,,122.00,0.00,,,,,,,,,,0.00,0.00,0.00,1.00,2.00,0.00,3.00,,,,
39,3,2001,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,426904,,119.00,27.88,108.00,25.30,82.00,19.21,69.00,16.16,3.00,0.70,2.52,19335.00,19335.00,74.00,81.00,4.51,100.00,0.38,26.00,401.00,,,,,,,,,145.00,1.00,,,,,,,,,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,,,,
40,3,2002,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,433646,,128.00,29.52,113.00,26.06,95.00,21.91,78.00,17.99,9.00,2.08,7.03,17026.00,16946.00,80.00,96.00,3.33,99.53,0.47,18.00,,,,,,,,,,162.00,3.00,,,,,,,,,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,,
41,3,2003,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,437906,354941.00,117.00,26.72,106.00,24.21,91.00,20.78,80.00,18.27,8.00,1.83,6.84,17406.00,17380.00,91.00,96.00,4.90,99.85,0.52,15.00,367.00,,,,,,,,,197.00,2.00,,,,,,,,,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,,
42,3,2004,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,478315,354941.00,106.00,22.16,100.00,20.91,86.00,17.98,58.00,12.13,6.00,1.25,5.66,14384.00,14369.00,73.00,98.00,4.05,99.90,0.51,14.00,367.00,340.00,92.64,0.00,0.00,0.00,,,170.00,150.00,3.00,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
43,3,2005,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,478315,421252.00,114.00,23.83,107.00,22.37,79.00,16.52,64.00,13.38,6.00,1.25,5.26,16211.00,15867.00,66.00,92.00,3.85,97.88,0.42,28.00,520.00,453.00,87.12,121.00,26.71,0.00,,,145.00,104.00,0.00,,,,,,,,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,,
44,3,2006,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,493576,475337.00,118.00,23.91,107.00,21.68,78.00,15.80,67.00,13.57,9.00,1.82,7.63,15756.00,15375.00,67.00,89.00,3.32,97.58,0.44,29.00,336.00,301.00,89.58,0.00,0.00,8.00,,,83.00,81.00,1.00,,,,,,,,,0.00,0.00,0.00,0.00,1.00,1.00,1.00,3.00,,,,
45,3,2007,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,438523,541569.00,135.00,30.79,120.00,27.36,89.00,20.30,83.00,18.93,9.00,2.05,6.67,19497.00,17822.00,82.00,,3.60,91.41,0.46,31.00,362.00,298.00,82.32,0.00,0.00,0.00,0.00,0.00,,13.00,45.00,1.00,0.23,1.00,0.23,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,3.00,,0.00,,
46,3,2008,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,439520,573649.00,98.00,22.30,94.00,21.39,66.00,15.02,57.00,12.97,11.00,2.50,11.22,18709.00,18654.00,57.00,,3.26,99.71,0.31,28.00,347.00,281.00,80.98,0.00,0.00,0.00,0.00,0.00,13.00,45.00,0.00,1.00,0.23,1.00,0.23,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
47,3,2009,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,440611,667224.00,110.00,24.97,96.00,21.79,70.00,15.89,63.00,14.30,13.00,2.95,11.82,20820.00,20793.00,74.00,,3.12,99.87,0.36,26.00,292.00,276.00,94.52,0.00,0.00,0.00,0.00,0.00,,68.00,0.00,3.00,0.68,3.00,0.68,3.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,0.00,,
48,3,2010,Apurimac,Highland,-72.97529687,-14.02787834,21112.18,446813,735874.00,129.00,28.87,120.00,26.86,89.00,19.92,73.00,16.34,7.00,1.57,5.43,22176.00,22158.00,81.00,,3.01,99.92,0.37,31.00,375.00,352.00,93.87,0.00,0.00,0.00,16.00,0.00,,134.00,0.00,1.00,0.22,1.00,0.22,1.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,,,,,4.00,2.00,,52.00
